CONTROL,TESTERID,am_indicator_first,STOTUNIT_FIRST,SAVLBAD_FIRST,first_visit_datetime,num_visits,STOTUNIT_TOTAL,SAVLBAD_ANY,was_first_visitor,RACE
BT-SA-5303-1,BT108,FALSE,0,0,2012-08-10T16:00:00Z,1,0,0,TRUE,4
BT-SA-5303-1,BT144,FALSE,1,1,2012-08-11T19:18:00Z,1,1,1,FALSE,1
BT-SB-0202-1,BT071,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-0206-1,BT016,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-0208-1,BT045,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-0210-1,BT064,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-0304-1,BT044,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-0306-1,BT023,FALSE,NA,1,2011-08-31T20:45:00Z,1,NA,1,TRUE,2
BT-SB-0313-1,BT048,FALSE,NA,1,2011-08-07T17:25:00Z,1,NA,1,TRUE,2
BT-SB-0401-1,BT043,NA,NA,NA,NA,1,NA,0,NA,2
BT-SB-0402-1,BT034,FALSE,4,1,2011-09-22T21:35:00Z,1,4,1,TRUE,2
BT-SB-0403-1,BT037,FALSE,2,1,2011-09-01T16:40:00Z,1,2,1,TRUE,1
BT-SB-0601-1,BT071,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-0602-1,BT046,TRUE,2,0,2011-09-30T15:05:00Z,1,2,0,TRUE,2
BT-SB-0603-1,BT067,TRUE,NA,0,2011-09-20T15:00:00Z,1,NA,0,TRUE,2
BT-SB-0701-1,BT059,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SB-0703-1,BT043,FALSE,NA,1,2011-09-29T21:30:00Z,1,NA,1,TRUE,2
BT-SB-0707-1,BT095,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-0708-1,BT024,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-0802-1,BT018,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-0805-1,BT071,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-0809-1,BT016,TRUE,4,1,2011-10-01T15:23:00Z,1,4,1,TRUE,2
BT-SB-0812-1,BT093,TRUE,1,0,2011-09-30T14:05:00Z,1,1,0,TRUE,2
BT-SB-0813-1,BT094,FALSE,NA,NA,2011-10-12T21:30:00Z,1,NA,NA,TRUE,2
BT-SB-0903-1,BT016,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-0903-1,BT088,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SB-1001-1,BT050,FALSE,14,0,2011-10-13T18:05:00Z,1,14,0,TRUE,1
BT-SB-1001-1,BT093,FALSE,1,1,2011-10-17T20:45:00Z,1,1,1,FALSE,2
BT-SB-1002-1,BT050,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SB-1002-1,BT094,TRUE,1,1,2011-10-27T13:45:00Z,1,1,1,TRUE,2
BT-SB-1004-1,BT018,FALSE,1,0,2011-10-18T20:00:00Z,1,1,0,TRUE,2
BT-SB-1006-1,BT055,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-1101-1,BT034,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-1101-1,BT059,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SB-1104-1,BT016,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-1104-1,BT088,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SB-1504-1,BT055,FALSE,NA,0,2011-12-04T18:05:00Z,1,NA,0,TRUE,2
BT-SB-1704-1,BT057,TRUE,0,0,2011-12-05T15:10:00Z,1,0,0,FALSE,1
BT-SB-1704-1,BT067,FALSE,0,0,2011-12-03T17:02:00Z,1,0,0,TRUE,2
BT-SB-2401-1,BT072,TRUE,1,1,2012-01-24T14:30:00Z,1,1,1,TRUE,1
BT-SB-2401-1,BT131,TRUE,5,1,2012-01-26T15:56:00Z,1,5,1,FALSE,2
BT-SB-2501-1,BT109,FALSE,8,0,2012-01-31T21:30:00Z,1,8,0,FALSE,1
BT-SB-2501-1,BT120,FALSE,1,1,2012-01-29T17:00:00Z,1,1,1,TRUE,2
BT-SB-2502-1,BT099,TRUE,4,1,2012-01-28T16:00:00Z,1,4,1,FALSE,2
BT-SB-2502-1,BT130,FALSE,1,1,2012-01-25T18:45:00Z,1,1,1,TRUE,1
BT-SB-2505-1,BT086,TRUE,4,0,2012-02-04T15:00:00Z,1,4,0,FALSE,1
BT-SB-2505-1,BT129,FALSE,1,1,2012-01-28T17:00:00Z,1,1,1,TRUE,2
BT-SB-2506-1,BT071,FALSE,11,1,2012-01-30T18:00:00Z,1,11,1,TRUE,2
BT-SB-2506-1,BT086,FALSE,18,1,2012-01-30T21:20:00Z,2,19,1,FALSE,1
BT-SB-2507-1,BT100,FALSE,0,0,2012-02-07T21:00:00Z,1,0,0,FALSE,2
BT-SB-2507-1,BT109,FALSE,3,0,2012-02-03T21:15:00Z,1,3,0,TRUE,1
BT-SB-2602-1,BT023,FALSE,1,1,2012-01-31T21:40:00Z,1,1,1,TRUE,2
BT-SB-2602-1,BT103,FALSE,19,1,2012-02-01T18:37:00Z,1,19,1,FALSE,1
BT-SB-2603-1,BT051,TRUE,39,1,2012-02-11T15:51:00Z,1,39,1,TRUE,1
BT-SB-2603-1,BT099,FALSE,2,1,2012-02-13T21:00:00Z,1,2,1,FALSE,2
BT-SB-2604-1,BT094,TRUE,1,1,2012-02-03T15:48:00Z,1,1,1,TRUE,2
BT-SB-2604-1,BT130,TRUE,1,1,2012-02-06T15:25:00Z,2,1,1,FALSE,1
BT-SB-2801-1,BT034,FALSE,1,1,2012-02-20T18:45:00Z,1,1,1,FALSE,2
BT-SB-2801-1,BT103,TRUE,15,1,2012-02-17T16:10:00Z,1,15,1,TRUE,1
BT-SB-2804-1,BT018,FALSE,5,0,2012-02-17T18:05:00Z,2,5,0,TRUE,2
BT-SB-2804-1,BT072,FALSE,4,0,2012-02-18T19:00:00Z,1,4,0,FALSE,1
BT-SB-2805-1,BT034,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-2805-1,BT144,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SB-2806-1,BT023,FALSE,8,0,2012-02-18T17:15:00Z,1,8,0,TRUE,2
BT-SB-2806-1,BT104,FALSE,0,0,2012-02-20T17:00:00Z,1,0,0,FALSE,1
BT-SB-2807-1,BT057,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SB-2807-1,BT071,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-2809-1,BT018,FALSE,2,0,2012-02-16T17:50:00Z,1,2,0,FALSE,2
BT-SB-2809-1,BT103,FALSE,5,0,2012-02-15T19:15:00Z,1,5,0,TRUE,1
BT-SB-2811-1,BT023,FALSE,4,1,2012-02-18T18:15:00Z,1,4,1,FALSE,2
BT-SB-2811-1,BT104,FALSE,5,1,2012-02-17T17:28:00Z,2,5,1,TRUE,1
BT-SB-2813-1,BT018,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-2813-1,BT134,TRUE,0,0,2012-02-17T14:15:00Z,1,0,0,TRUE,1
BT-SB-2815-1,BT066,FALSE,1,1,2012-02-18T17:30:00Z,1,1,1,TRUE,1
BT-SB-2815-1,BT100,TRUE,1,1,2012-02-23T16:30:00Z,1,1,1,FALSE,2
BT-SB-2827-1,BT066,FALSE,1,1,2012-02-19T19:30:00Z,1,1,1,TRUE,1
BT-SB-2827-1,BT100,FALSE,1,1,2012-02-22T20:30:00Z,1,1,1,FALSE,2
BT-SB-2901-1,BT107,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SB-2901-1,BT143,FALSE,0,0,2012-02-24T17:00:00Z,1,0,0,TRUE,2
BT-SB-2902-1,BT067,TRUE,2,1,2012-02-25T15:50:00Z,1,2,1,TRUE,2
BT-SB-2902-1,BT112,FALSE,3,1,2012-02-27T18:00:00Z,1,3,1,FALSE,1
BT-SB-2903-1,BT048,FALSE,0,0,2012-02-27T18:00:00Z,1,0,0,FALSE,2
BT-SB-2903-1,BT086,TRUE,10,1,2012-02-25T16:00:00Z,2,14,1,TRUE,1
BT-SB-2904-1,BT092,FALSE,9,1,2012-02-25T18:00:00Z,1,9,1,TRUE,2
BT-SB-2904-1,BT103,FALSE,9,1,2012-02-28T19:41:00Z,1,9,1,FALSE,1
BT-SB-2907-1,BT071,FALSE,NA,0,2012-02-27T17:30:00Z,1,NA,0,FALSE,2
BT-SB-2907-1,BT072,FALSE,1,1,2012-02-25T17:05:00Z,1,1,1,TRUE,1
BT-SB-2910-1,BT129,TRUE,1,1,2012-02-24T16:20:00Z,1,1,1,TRUE,2
BT-SB-2910-1,BT144,FALSE,0,0,2012-02-26T17:38:00Z,1,0,0,FALSE,1
BT-SB-2913-1,BT034,FALSE,0,0,2012-02-25T17:05:00Z,1,0,0,FALSE,2
BT-SB-2913-1,BT107,TRUE,0,0,2012-02-24T15:00:00Z,1,0,0,TRUE,1
BT-SB-3202-1,BT051,TRUE,1,1,2012-03-18T14:05:00Z,1,1,1,FALSE,1
BT-SB-3202-1,BT099,TRUE,3,1,2012-03-16T14:12:00Z,1,3,1,TRUE,2
BT-SB-3205-1,BT100,FALSE,0,0,2012-03-17T18:00:00Z,1,0,0,FALSE,2
BT-SB-3205-1,BT141,TRUE,1,1,2012-03-16T14:30:00Z,1,1,1,TRUE,1
BT-SB-3220-1,BT100,FALSE,1,1,2012-03-17T16:45:00Z,1,1,1,TRUE,2
BT-SB-3220-1,BT130,FALSE,1,1,2012-03-20T16:55:00Z,1,1,1,FALSE,1
BT-SB-3302-1,BT103,FALSE,19,1,2012-02-26T23:15:00Z,1,19,1,TRUE,1
BT-SB-3302-1,BT129,TRUE,1,1,2012-03-24T14:55:00Z,1,1,1,FALSE,2
BT-SB-3304-1,BT051,TRUE,1,1,2012-03-24T14:15:00Z,1,1,1,FALSE,1
BT-SB-3304-1,BT099,TRUE,1,1,2012-03-23T14:00:00Z,1,1,1,TRUE,2
BT-SB-3305-1,BT066,FALSE,1,1,2012-03-22T18:00:00Z,1,1,1,TRUE,1
BT-SB-3305-1,BT100,FALSE,1,1,2012-03-23T17:10:00Z,1,1,1,FALSE,2
BT-SB-3307-1,BT121,FALSE,15,1,2012-03-14T16:45:00Z,1,15,1,TRUE,1
BT-SB-3307-1,BT137,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-3315-1,BT066,FALSE,1,1,2012-03-22T19:00:00Z,1,1,1,TRUE,1
BT-SB-3315-1,BT100,FALSE,0,0,2012-03-23T16:10:00Z,1,0,0,FALSE,2
BT-SB-3403-1,BT018,FALSE,5,1,2012-04-03T16:00:00Z,1,5,1,FALSE,2
BT-SB-3403-1,BT072,TRUE,0,0,2012-03-31T14:32:00Z,1,0,0,TRUE,1
BT-SB-3405-1,BT067,FALSE,2,1,2012-03-31T17:06:00Z,1,2,1,FALSE,2
BT-SB-3405-1,BT134,FALSE,1,1,2012-03-30T16:30:00Z,1,1,1,TRUE,1
BT-SB-3406-1,BT106,FALSE,0,0,2012-04-13T16:00:00Z,1,0,0,FALSE,1
BT-SB-3406-1,BT140,TRUE,0,0,2012-04-11T13:30:00Z,1,0,0,TRUE,2
BT-SB-3407-1,BT059,TRUE,0,0,2012-03-30T14:20:00Z,1,0,0,TRUE,1
BT-SB-3407-1,BT129,TRUE,1,1,2012-03-31T15:50:00Z,1,1,1,FALSE,2
BT-SB-3409-1,BT103,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SB-3409-1,BT137,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-3411-1,BT023,FALSE,0,0,2012-03-31T18:35:00Z,1,0,0,FALSE,2
BT-SB-3411-1,BT144,FALSE,5,1,2012-03-30T17:08:00Z,1,5,1,TRUE,1
BT-SB-3504-1,BT034,TRUE,0,0,2012-04-06T14:40:00Z,1,0,0,TRUE,2
BT-SB-3504-1,BT121,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SB-3506-1,BT051,TRUE,1,1,2012-04-08T13:10:00Z,1,1,1,FALSE,1
BT-SB-3506-1,BT099,TRUE,1,1,2012-04-05T14:05:00Z,1,1,1,TRUE,2
BT-SB-3507-1,BT023,FALSE,0,0,2012-04-07T18:55:00Z,1,0,0,FALSE,2
BT-SB-3507-1,BT134,TRUE,1,1,2012-04-06T14:00:00Z,1,1,1,TRUE,1
BT-SB-3509-1,BT018,FALSE,3,0,2012-04-07T16:17:00Z,2,3,0,FALSE,2
BT-SB-3509-1,BT112,TRUE,0,0,2012-04-06T14:03:00Z,1,0,0,TRUE,1
BT-SB-3517-1,BT018,FALSE,2,1,2012-04-10T19:00:00Z,1,2,1,FALSE,2
BT-SB-3517-1,BT144,FALSE,0,0,2012-04-06T21:08:00Z,1,0,0,TRUE,1
BT-SB-3518-1,BT066,FALSE,1,1,2012-04-07T18:45:00Z,1,1,1,FALSE,1
BT-SB-3518-1,BT099,FALSE,1,1,2012-04-06T18:55:00Z,1,1,1,TRUE,2
BT-SB-3519-1,BT066,FALSE,1,1,2012-04-07T16:55:00Z,1,1,1,TRUE,1
BT-SB-3519-1,BT100,FALSE,0,0,2012-04-10T18:30:00Z,1,0,0,FALSE,2
BT-SB-3601-1,BT140,TRUE,0,0,2012-04-18T15:00:00Z,1,0,0,FALSE,2
BT-SB-3601-1,BT141,TRUE,5,0,2012-04-16T14:00:00Z,1,5,0,TRUE,1
BT-SB-3604-1,BT034,TRUE,0,0,2012-04-13T14:40:00Z,1,0,0,TRUE,2
BT-SB-3604-1,BT134,FALSE,1,1,2012-04-14T20:00:00Z,1,1,1,FALSE,1
BT-SB-3605-1,BT099,FALSE,1,1,2012-04-21T17:30:00Z,1,1,1,FALSE,2
BT-SB-3605-1,BT141,TRUE,0,0,2012-04-18T13:30:00Z,1,0,0,TRUE,1
BT-SB-3607-1,BT099,FALSE,0,0,2012-04-19T18:30:00Z,1,0,0,FALSE,2
BT-SB-3607-1,BT130,TRUE,0,0,2012-04-18T12:50:00Z,1,0,0,TRUE,1
BT-SB-3609-1,BT051,TRUE,1,1,2012-04-21T13:40:00Z,1,1,1,TRUE,1
BT-SB-3609-1,BT100,FALSE,0,0,2012-04-23T19:30:00Z,1,0,0,FALSE,2
BT-SB-3610-1,BT051,FALSE,0,0,2012-04-21T16:15:00Z,1,0,0,FALSE,1
BT-SB-3610-1,BT099,TRUE,0,0,2012-04-20T15:30:00Z,1,0,0,TRUE,2
BT-SB-3613-1,BT034,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-3613-1,BT104,FALSE,0,0,2012-04-23T18:00:00Z,1,0,0,TRUE,1
BT-SB-3701-1,BT034,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-3701-1,BT103,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SB-3702-1,BT072,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SB-3702-1,BT129,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-3705-1,BT072,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SB-3802-1,BT067,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-3802-1,BT121,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SB-3805-1,BT137,FALSE,1,0,2012-05-02T16:30:00Z,1,1,0,TRUE,2
BT-SB-3807-1,BT099,FALSE,1,1,2012-05-03T16:30:00Z,1,1,1,FALSE,2
BT-SB-3807-1,BT141,TRUE,1,1,2012-05-02T13:00:00Z,1,1,1,TRUE,1
BT-SB-3809-1,BT103,FALSE,4,0,2012-05-02T19:40:00Z,1,4,0,TRUE,1
BT-SB-3809-1,BT129,FALSE,3,1,2012-05-04T19:00:00Z,1,3,1,FALSE,2
BT-SB-3810-1,BT018,FALSE,2,1,2012-05-04T21:00:00Z,1,2,1,TRUE,2
BT-SB-3810-1,BT144,FALSE,0,0,2012-05-07T20:18:00Z,1,0,0,FALSE,1
BT-SB-3814-1,BT023,FALSE,1,1,2012-05-05T19:30:00Z,1,1,1,TRUE,2
BT-SB-3814-1,BT104,TRUE,4,0,2012-05-07T15:30:00Z,1,4,0,FALSE,1
BT-SB-3902-1,BT100,FALSE,0,0,2012-05-03T20:00:00Z,1,0,0,TRUE,2
BT-SB-3902-1,BT109,FALSE,0,0,2012-05-06T21:30:00Z,1,0,0,FALSE,1
BT-SB-3906-1,BT100,FALSE,0,0,2012-05-03T17:30:00Z,1,0,0,TRUE,2
BT-SB-3906-1,BT106,FALSE,6,1,2012-05-05T18:32:00Z,1,6,1,FALSE,1
BT-SB-3907-1,BT034,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-3907-1,BT134,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SB-3910-1,BT034,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-3910-1,BT103,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SB-4005-1,BT099,FALSE,1,1,2012-05-19T16:00:00Z,1,1,1,FALSE,2
BT-SB-4005-1,BT141,FALSE,1,1,2012-05-17T19:30:00Z,1,1,1,TRUE,1
BT-SB-4007-1,BT099,FALSE,0,0,2012-05-18T19:40:00Z,1,0,0,FALSE,2
BT-SB-4007-1,BT141,TRUE,0,0,2012-05-16T15:30:00Z,1,0,0,TRUE,1
BT-SB-4009-1,BT099,TRUE,1,1,2012-05-18T14:00:00Z,1,1,1,FALSE,2
BT-SB-4009-1,BT141,TRUE,0,0,2012-05-16T13:15:00Z,1,0,0,TRUE,1
BT-SB-4013-1,BT099,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-4013-1,BT141,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SB-4014-1,BT051,FALSE,1,1,2012-05-19T16:30:00Z,1,1,1,FALSE,1
BT-SB-4014-1,BT100,FALSE,0,0,2012-05-18T19:00:00Z,1,0,0,TRUE,2
BT-SB-4016-1,BT051,TRUE,1,1,2012-05-20T15:15:00Z,1,1,1,FALSE,1
BT-SB-4016-1,BT100,TRUE,0,0,2012-05-19T15:30:00Z,1,0,0,TRUE,2
BT-SB-4018-1,BT051,TRUE,0,0,2012-05-19T15:06:00Z,1,0,0,FALSE,1
BT-SB-4018-1,BT100,FALSE,0,0,2012-05-17T17:30:00Z,1,0,0,TRUE,2
BT-SB-9702-1,BT011,FALSE,3,1,2011-07-14T16:30:00Z,1,3,1,TRUE,2
BT-SB-9703-1,BT052,TRUE,2,1,2011-10-01T15:20:00Z,1,2,1,TRUE,2
BT-SB-9704-1,BT052,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SB-9705-1,BT052,NA,NA,NA,NA,1,NA,NA,NA,2
BT-SH-0202-1,BT050,TRUE,8,0,2011-08-24T15:08:00Z,1,8,0,TRUE,1
BT-SH-0202-1,BT083,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-0203-1,BT060,TRUE,3,1,2011-08-24T15:25:00Z,1,3,1,TRUE,3
BT-SH-0302-1,BT074,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-0402-1,BT083,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-0404-1,BT074,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-0405-1,BT019,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-0501-1,BT025,FALSE,4,0,2011-09-19T20:00:00Z,1,4,0,TRUE,3
BT-SH-0503-1,BT053,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-0508-1,BT083,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-0601-1,BT083,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-0604-1,BT074,FALSE,NA,0,2011-09-19T16:00:00Z,1,NA,0,TRUE,3
BT-SH-0701-1,BT060,FALSE,2,0,2011-10-04T16:55:00Z,1,2,0,FALSE,3
BT-SH-0701-1,BT072,FALSE,3,0,2011-09-30T17:00:00Z,1,3,0,TRUE,1
BT-SH-0705-1,BT066,TRUE,1,1,2011-09-23T14:56:00Z,1,1,1,TRUE,3
BT-SH-0801-1,BT074,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-0806-1,BT068,TRUE,2,1,2011-10-09T14:38:00Z,1,2,1,TRUE,3
BT-SH-0901-1,BT092,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-1002-1,BT019,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-1004-1,BT025,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-1004-1,BT059,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SH-1201-1,BT053,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-1304-1,BT025,TRUE,1,1,2011-11-09T14:41:00Z,1,1,1,TRUE,3
BT-SH-1304-1,BT072,FALSE,1,1,2011-11-16T18:05:00Z,1,1,1,FALSE,1
BT-SH-1706-1,BT037,TRUE,1,0,2011-12-07T14:05:00Z,1,1,0,FALSE,1
BT-SH-1706-1,BT074,FALSE,1,1,2011-12-03T19:25:00Z,1,1,1,TRUE,3
BT-SH-2401-1,BT025,FALSE,1,1,2012-01-20T19:45:00Z,1,1,1,FALSE,3
BT-SH-2401-1,BT104,TRUE,NA,0,2012-01-20T16:30:00Z,2,7,1,TRUE,1
BT-SH-2403-1,BT119,FALSE,2,0,2012-01-23T19:45:00Z,1,2,0,FALSE,3
BT-SH-2403-1,BT127,TRUE,1,1,2012-01-20T16:00:00Z,1,1,1,TRUE,1
BT-SH-2502-1,BT113,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-2502-1,BT134,TRUE,0,0,2012-01-28T16:30:00Z,1,0,0,TRUE,1
BT-SH-2601-1,BT111,FALSE,0,0,2012-02-04T18:00:00Z,1,0,0,FALSE,3
BT-SH-2601-1,BT112,TRUE,0,0,2012-02-03T16:26:00Z,1,0,0,TRUE,1
BT-SH-2602-1,BT104,FALSE,1,1,2012-02-10T21:30:00Z,1,1,1,FALSE,1
BT-SH-2602-1,BT119,FALSE,3,1,2012-02-08T20:55:00Z,1,3,1,TRUE,3
BT-SH-2603-1,BT060,FALSE,2,1,2012-02-10T17:15:00Z,1,2,1,FALSE,3
BT-SH-2603-1,BT103,FALSE,17,1,2012-02-07T19:50:00Z,1,17,1,TRUE,1
BT-SH-2607-1,BT125,TRUE,5,1,2012-02-11T15:43:00Z,1,5,1,FALSE,3
BT-SH-2607-1,BT134,TRUE,0,0,2012-02-10T14:00:00Z,1,0,0,TRUE,1
BT-SH-2608-1,BT086,TRUE,4,1,2012-02-11T16:59:00Z,1,4,1,FALSE,1
BT-SH-2608-1,BT135,FALSE,1,1,2012-02-09T20:30:00Z,1,1,1,TRUE,3
BT-SH-2610-1,BT072,FALSE,2,1,2012-02-10T19:00:00Z,1,2,1,FALSE,1
BT-SH-2610-1,BT074,FALSE,12,0,2012-02-09T18:20:00Z,1,12,0,TRUE,3
BT-SH-2702-1,BT083,TRUE,5,1,2012-02-11T14:00:00Z,1,5,1,TRUE,3
BT-SH-2702-1,BT088,FALSE,2,0,2012-02-12T18:08:00Z,1,2,0,FALSE,1
BT-SH-2904-1,BT051,TRUE,0,0,2012-02-26T15:33:00Z,1,0,0,FALSE,1
BT-SH-2904-1,BT083,FALSE,0,0,2012-02-25T18:00:00Z,1,0,0,TRUE,3
BT-SH-3201-1,BT051,TRUE,1,1,2012-03-18T15:43:00Z,1,1,1,TRUE,1
BT-SH-3201-1,BT136,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-3217-1,BT135,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-3217-1,BT144,NA,NA,NA,NA,1,1,1,NA,1
BT-SH-3303-1,BT112,TRUE,0,0,2012-03-21T15:50:00Z,1,0,0,TRUE,1
BT-SH-3303-1,BT125,FALSE,0,0,2012-03-21T17:05:00Z,1,0,0,FALSE,3
BT-SH-3317-1,BT083,FALSE,0,0,2012-03-24T19:15:00Z,1,0,0,FALSE,3
BT-SH-3317-1,BT141,FALSE,0,0,2012-03-23T16:30:00Z,1,0,0,TRUE,1
BT-SH-3402-1,BT118,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-3405-1,BT083,FALSE,1,0,2012-04-01T19:15:00Z,1,1,0,FALSE,3
BT-SH-3405-1,BT109,FALSE,1,0,2012-03-29T20:00:00Z,2,2,0,TRUE,1
BT-SH-3518-1,BT037,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SH-3518-1,BT074,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-3603-1,BT104,TRUE,1,1,2012-04-12T14:29:00Z,1,1,1,TRUE,1
BT-SH-3603-1,BT125,FALSE,8,1,2012-04-13T18:28:00Z,1,8,1,FALSE,3
BT-SH-3604-1,BT103,TRUE,0,0,2012-04-17T14:05:00Z,1,0,0,FALSE,1
BT-SH-3604-1,BT125,TRUE,5,1,2012-04-14T14:30:00Z,1,5,1,TRUE,3
BT-SH-3605-1,BT086,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SH-3605-1,BT111,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-3701-1,BT111,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-3701-1,BT134,FALSE,0,0,2012-04-27T17:10:00Z,1,0,0,TRUE,1
BT-SH-3702-1,BT106,NA,NA,NA,NA,1,NA,NA,NA,1
BT-SH-3702-1,BT118,NA,NA,NA,NA,1,NA,NA,NA,3
BT-SH-3705-1,BT104,TRUE,2,1,2012-04-23T14:00:00Z,2,2,1,TRUE,1
BT-SH-3705-1,BT125,TRUE,1,1,2012-04-25T13:45:00Z,1,1,1,FALSE,3
BT-SH-3706-1,BT104,FALSE,8,1,2012-04-27T19:30:00Z,1,8,1,FALSE,1
BT-SH-3706-1,BT125,TRUE,5,1,2012-04-25T15:59:00Z,1,5,1,TRUE,3
BT-SH-3711-1,BT119,FALSE,0,0,2012-04-30T17:05:00Z,1,0,0,FALSE,3
BT-SH-3711-1,BT134,FALSE,0,0,2012-04-27T18:00:00Z,1,0,0,TRUE,1
BT-SH-3801-1,BT066,FALSE,1,0,2012-05-01T18:45:00Z,1,1,0,TRUE,1
BT-SH-3801-1,BT068,TRUE,2,1,2012-05-05T13:30:00Z,1,2,1,FALSE,3
BT-SH-3802-1,BT037,FALSE,2,1,2012-04-30T18:10:00Z,1,2,1,FALSE,1
BT-SH-3802-1,BT074,TRUE,0,0,2012-04-27T15:45:00Z,1,0,0,TRUE,3
BT-SH-3803-1,BT037,TRUE,5,0,2012-05-04T15:30:00Z,1,5,0,TRUE,1
BT-SH-3803-1,BT074,FALSE,NA,0,2012-05-05T16:10:00Z,1,NA,0,FALSE,3
BT-SH-3904-1,BT074,TRUE,2,0,2012-05-15T15:00:00Z,1,2,0,TRUE,3
BT-SH-3904-1,BT104,TRUE,5,1,2012-05-18T14:30:00Z,1,5,1,FALSE,1
BT-SH-3905-1,BT103,FALSE,1,1,2012-05-07T21:01:00Z,1,1,1,TRUE,1
BT-SH-3905-1,BT119,TRUE,3,0,2012-05-10T15:25:00Z,1,3,0,FALSE,3
BT-SH-3909-1,BT119,FALSE,0,0,2012-05-10T16:20:00Z,1,0,0,FALSE,3
BT-SH-3909-1,BT144,FALSE,0,0,2012-05-07T21:45:00Z,1,0,0,TRUE,1
BT-SH-4101-1,BT060,FALSE,0,0,2012-05-19T19:15:00Z,1,0,0,FALSE,3
BT-SH-4101-1,BT103,FALSE,1,1,2012-05-17T17:30:00Z,1,1,1,TRUE,1
BT-SH-4105-1,BT103,FALSE,1,1,2012-05-16T17:05:00Z,1,1,1,TRUE,1
BT-SH-4105-1,BT119,FALSE,0,0,2012-05-18T16:55:00Z,1,0,0,FALSE,3
BT-SH-4106-1,BT037,FALSE,1,1,2012-05-22T18:05:00Z,1,1,1,FALSE,1
